file,face,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
happy/nuygbbtp_1,0,0.36235318,0.3031031,0.34057426,0.2835844,0.40201238,1.0,0.43082166,0.19322245,0.0,0.6436859,0.67642283,0.3955524,0.50540763,0.0,0.24553865,0.5553726,0.009131012,0.0695058,0.3571848,0.3976375
happy/nvyzzgcn_1,0,0.3677089,0.34827855,0.46385747,0.27104452,0.5669187,1.0,0.5388319,0.5775517,1.0,0.86085856,0.7804384,0.16292152,0.3485106,0.0,0.37077147,0.357593,0.052865054,0.20388277,0.5158337,0.7743922
happy/nvyzzgcn_1,0,0.3677089,0.34827855,0.46385747,0.27104452,0.5669187,1.0,0.5388319,0.5775517,1.0,0.86085856,0.7804384,0.16292152,0.3485106,0.0,0.37077147,0.357593,0.052865054,0.20388277,0.5158337,0.7743922
happy/nygojcfs_1,0,0.4638468,0.27589428,0.5188691,0.2807595,0.45461428,1.0,0.5825088,0.63439,0.0,0.85024905,0.6484254,0.61182225,0.5160552,0.0,0.5696514,0.6959921,0.8756784,0.058202647,0.5170458,0.30802307
happy/nygojcfs_1,0,0.4638468,0.27589428,0.5188691,0.2807595,0.45461428,1.0,0.5825088,0.63439,0.0,0.85024905,0.6484254,0.61182225,0.5160552,0.0,0.5696514,0.6959921,0.8756784,0.058202647,0.5170458,0.30802307
happy/ocinzdzz_1,0,0.3609925,0.261666,0.21180876,0.27414787,0.4701637,1.0,0.5068507,0.009632983,1.0,0.58495814,0.32380277,0.4374093,0.5492235,1.0,0.35280043,0.46994293,0.4072555,0.0696056,0.6749665,0.7318274
happy/ocinzdzz_1,0,0.3609925,0.261666,0.21180876,0.27414787,0.4701637,1.0,0.5068507,0.009632983,1.0,0.58495814,0.32380277,0.4374093,0.5492235,1.0,0.35280043,0.46994293,0.4072555,0.0696056,0.6749665,0.7318274
happy/odtscvgz_1,0,0.5384273,0.43208265,0.7569183,0.30779612,0.39272758,1.0,0.5978121,0.02487083,1.0,0.78434354,0.45736814,0.32736278,0.4745211,0.0,0.7077216,0.61119634,0.31136042,0.11331464,0.27341837,0.625538
happy/odtscvgz_1,0,0.5384273,0.43208265,0.7569183,0.30779612,0.39272758,1.0,0.5978121,0.02487083,1.0,0.78434354,0.45736814,0.32736278,0.4745211,0.0,0.7077216,0.61119634,0.31136042,0.11331464,0.27341837,0.625538
happy/ofmyyhzx_1,0,0.3872691,0.2793026,0.4562449,0.36894852,0.5372024,1.0,0.5923517,0.47673294,0.0,0.756329,0.5792843,0.15607287,0.522661,1.0,0.38313162,0.48622,0.09223396,0.20016314,0.5901855,0.47309563
happy/ofmyyhzx_1,0,0.3872691,0.2793026,0.4562449,0.36894852,0.5372024,1.0,0.5923517,0.47673294,0.0,0.756329,0.5792843,0.15607287,0.522661,1.0,0.38313162,0.48622,0.09223396,0.20016314,0.5901855,0.47309563
happy/ogiyjceg_1,0,0.34313664,0.18736039,0.34526283,0.26121667,0.5381533,0.0,0.4476517,0.6432566,1.0,0.76098925,0.7970569,0.3276207,0.32005554,1.0,0.4392353,0.49868384,0.021649923,0.20068221,0.51175666,0.80997694
happy/ogiyjceg_1,0,0.34313664,0.18736039,0.34526283,0.26121667,0.5381533,0.0,0.4476517,0.6432566,1.0,0.76098925,0.7970569,0.3276207,0.32005554,1.0,0.4392353,0.49868384,0.021649923,0.20068221,0.51175666,0.80997694
happy/oiclavcs_1,0,0.3896356,0.15226425,0.4087618,0.3909143,0.19209103,1.0,0.41085577,0.013290761,1.0,0.34051535,0.41905692,0.19814202,0.5540539,0.0,0.49711847,0.44105032,0.1606918,0.08101557,0.29972735,0.56437373
happy/oiclavcs_1,0,0.3896356,0.15226425,0.4087618,0.3909143,0.19209103,1.0,0.41085577,0.013290761,1.0,0.34051535,0.41905692,0.19814202,0.5540539,0.0,0.49711847,0.44105032,0.1606918,0.08101557,0.29972735,0.56437373
happy/oijoijpl_1,0,0.45701575,0.42589048,0.63555896,0.35622355,0.3930547,1.0,0.5338209,0.089672364,0.0,0.7764677,0.6885079,0.21356584,0.5222091,0.0,0.54185754,0.6691215,0.013303067,0.076198526,0.40241763,0.795547
happy/oijoijpl_1,0,0.45701575,0.42589048,0.63555896,0.35622355,0.3930547,1.0,0.5338209,0.089672364,0.0,0.7764677,0.6885079,0.21356584,0.5222091,0.0,0.54185754,0.6691215,0.013303067,0.076198526,0.40241763,0.795547
happy/ojshgfwx_1,0,0.25766072,0.20444702,0.47615805,0.29329336,0.9068541,1.0,0.5813122,0.9314502,0.0,0.9155101,0.4768848,0.17439519,0.4036362,1.0,0.21411076,0.32487246,0.94861263,0.19712074,0.14836866,0.78011805
happy/ojshgfwx_1,0,0.25766072,0.20444702,0.47615805,0.29329336,0.9068541,1.0,0.5813122,0.9314502,0.0,0.9155101,0.4768848,0.17439519,0.4036362,1.0,0.21411076,0.32487246,0.94861263,0.19712074,0.14836866,0.78011805
happy/omejvjiz_1,0,0.46716428,0.25292644,0.39750183,0.2707422,0.5300819,1.0,0.516375,0.0068453825,1.0,0.76354057,0.6709398,0.17043953,0.4912254,0.0,0.35607335,0.56115633,0.014462118,0.11469559,0.8098385,0.7071764
happy/omejvjiz_1,0,0.46716428,0.25292644,0.39750183,0.2707422,0.5300819,1.0,0.516375,0.0068453825,1.0,0.76354057,0.6709398,0.17043953,0.4912254,0.0,0.35607335,0.56115633,0.014462118,0.11469559,0.8098385,0.7071764
happy/ontfrtqc_1,0,0.4060606,0.4469564,0.64792436,0.29370284,0.208255,1.0,0.528068,0.0116685135,1.0,0.7412116,0.4174852,0.38370606,0.52194816,0.0,0.6638056,0.54751086,0.06150622,0.08145344,0.30144155,0.5345498
happy/ontfrtqc_1,0,0.4060606,0.4469564,0.64792436,0.29370284,0.208255,1.0,0.528068,0.0116685135,1.0,0.7412116,0.4174852,0.38370606,0.52194816,0.0,0.6638056,0.54751086,0.06150622,0.08145344,0.30144155,0.5345498
happy/oqpgxksp_1,0,0.32688788,0.5226051,0.4837826,0.26702955,0.4265567,0.0,0.4043131,0.030982062,1.0,0.8486781,0.68542755,0.46847674,0.4748784,1.0,0.4926316,0.7437912,0.33075693,0.20489727,0.46108034,0.7136438
happy/oqpgxksp_1,0,0.32688788,0.5226051,0.4837826,0.26702955,0.4265567,0.0,0.4043131,0.030982062,1.0,0.8486781,0.68542755,0.46847674,0.4748784,1.0,0.4926316,0.7437912,0.33075693,0.20489727,0.46108034,0.7136438
happy/otftkele_1,0,0.34001833,0.30837712,0.24579771,0.2535581,0.53349775,1.0,0.3426882,0.5637231,1.0,0.6236271,0.6996947,0.21015517,0.35445172,0.0,0.5617338,0.5109451,0.024648938,0.035354298,0.35633326,0.63462234
happy/otftkele_1,0,0.34001833,0.30837712,0.24579771,0.2535581,0.53349775,1.0,0.3426882,0.5637231,1.0,0.6236271,0.6996947,0.21015517,0.35445172,0.0,0.5617338,0.5109451,0.024648938,0.035354298,0.35633326,0.63462234
happy/otyzwwki_1,0,0.35296682,0.33896416,0.6546861,0.28910777,0.6362723,1.0,0.69533116,0.86120874,0.0,0.92364615,0.7571314,0.23901221,0.52251023,0.0,0.27800357,0.32933724,0.087328896,0.06757973,0.15331635,0.80570173
happy/otyzwwki_1,0,0.35296682,0.33896416,0.6546861,0.28910777,0.6362723,1.0,0.69533116,0.86120874,0.0,0.92364615,0.7571314,0.23901221,0.52251023,0.0,0.27800357,0.32933724,0.087328896,0.06757973,0.15331635,0.80570173
happy/oucohlps_1,0,0.42147744,0.31513005,0.2998428,0.37925762,0.8911543,1.0,0.6019795,0.07187221,0.0,0.94618547,0.7102593,0.15748386,0.44635946,1.0,0.2811759,0.24724059,0.98607546,0.18062198,0.32878837,0.86043984
happy/oucohlps_1,0,0.42147744,0.31513005,0.2998428,0.37925762,0.8911543,1.0,0.6019795,0.07187221,0.0,0.94618547,0.7102593,0.15748386,0.44635946,1.0,0.2811759,0.24724059,0.98607546,0.18062198,0.32878837,0.86043984
happy/ozufajib_1,0,0.37695068,0.431689,0.47329175,0.27673417,0.6671533,0.0,0.50364584,0.440137,0.0,0.9268074,0.58873326,0.31598663,0.5099139,0.0,0.5323052,0.5517302,0.649205,0.10529442,0.20161471,0.67248386
happy/ozufajib_1,0,0.37695068,0.431689,0.47329175,0.27673417,0.6671533,0.0,0.50364584,0.440137,0.0,0.9268074,0.58873326,0.31598663,0.5099139,0.0,0.5323052,0.5517302,0.649205,0.10529442,0.20161471,0.67248386
happy/pceqrkzw_1,0,0.45343852,0.37908924,0.4303254,0.31639516,0.89201146,0.0,0.6784221,0.88588464,0.0,0.92089486,0.69303536,0.23487109,0.52608615,0.0,0.32928342,0.36167115,0.2342309,0.110310905,0.16184777,0.67454696
happy/pceqrkzw_1,0,0.45343852,0.37908924,0.4303254,0.31639516,0.89201146,0.0,0.6784221,0.88588464,0.0,0.92089486,0.69303536,0.23487109,0.52608615,0.0,0.32928342,0.36167115,0.2342309,0.110310905,0.16184777,0.67454696
happy/petimtfx_1,0,0.26115677,0.15370929,0.10720039,0.32496968,0.19142096,1.0,0.34336564,0.5303306,1.0,0.36261845,0.62403595,0.7192422,0.41936514,0.0,0.65298414,0.5622782,0.028188463,0.09545648,0.424813,0.2109155
happy/petimtfx_1,0,0.26115677,0.15370929,0.10720039,0.32496968,0.19142096,1.0,0.34336564,0.5303306,1.0,0.36261845,0.62403595,0.7192422,0.41936514,0.0,0.65298414,0.5622782,0.028188463,0.09545648,0.424813,0.2109155
happy/phfqwlyl_1,0,0.46363196,0.2951909,0.37221056,0.35087243,0.8583394,1.0,0.6236227,0.7531312,0.0,0.89935625,0.5561879,0.11474238,0.28898767,1.0,0.15916497,0.12065456,0.9763985,0.09124548,0.16440716,0.8274107
happy/phfqwlyl_1,0,0.46363196,0.2951909,0.37221056,0.35087243,0.8583394,1.0,0.6236227,0.7531312,0.0,0.89935625,0.5561879,0.11474238,0.28898767,1.0,0.15916497,0.12065456,0.9763985,0.09124548,0.16440716,0.8274107
happy/pivohbxr_1,0,0.36261407,0.18924105,0.428638,0.2758117,0.5030539,1.0,0.48465666,0.51857835,0.0,0.73629797,0.83090305,0.67816263,0.49149686,0.0,0.5757146,0.6892268,0.030910283,0.25243187,0.45257577,0.30510813
happy/pivohbxr_1,0,0.36261407,0.18924105,0.428638,0.2758117,0.5030539,1.0,0.48465666,0.51857835,0.0,0.73629797,0.83090305,0.67816263,0.49149686,0.0,0.5757146,0.6892268,0.030910283,0.25243187,0.45257577,0.30510813
happy/pkvxtfer_1,0,0.328848,0.3969432,0.87610525,0.38612625,0.40439773,1.0,0.67579967,0.4549148,0.0,0.24208494,0.34773576,0.59846634,0.40222004,1.0,0.69935936,0.062218443,0.99986506,0.9100986,0.08802186,0.5036564
happy/pkvxtfer_1,0,0.328848,0.3969432,0.87610525,0.38612625,0.40439773,1.0,0.67579967,0.4549148,0.0,0.24208494,0.34773576,0.59846634,0.40222004,1.0,0.69935936,0.062218443,0.99986506,0.9100986,0.08802186,0.5036564
happy/pnoqffnk_1,0,0.5047295,0.26175818,0.43638873,0.29973057,0.45302942,1.0,0.5419303,0.3405987,1.0,0.79542285,0.6922824,0.6249355,0.47196156,0.0,0.35466886,0.43471724,0.2108866,0.117293924,0.24501953,0.8154221
happy/pnoqffnk_1,0,0.5047295,0.26175818,0.43638873,0.29973057,0.45302942,1.0,0.5419303,0.3405987,1.0,0.79542285,0.6922824,0.6249355,0.47196156,0.0,0.35466886,0.43471724,0.2108866,0.117293924,0.24501953,0.8154221
happy/ppvyippt_1,0,0.35489058,0.3368658,0.22349444,0.27555966,0.4458473,1.0,0.36499476,0.083806925,1.0,0.41020787,0.56143224,0.46663907,0.4061129,1.0,0.38190207,0.39766607,0.019219283,0.07950774,0.11075032,0.46188736
happy/ppvyippt_1,0,0.35489058,0.3368658,0.22349444,0.27555966,0.4458473,1.0,0.36499476,0.083806925,1.0,0.41020787,0.56143224,0.46663907,0.4061129,1.0,0.38190207,0.39766607,0.019219283,0.07950774,0.11075032,0.46188736
happy/pqopopop_1,0,0.27047026,0.23537208,0.16380201,0.2721667,0.74486053,1.0,0.36388338,0.95779496,0.0,0.8417245,0.8274227,0.46972665,0.36815223,1.0,0.3536131,0.1190387,0.9975412,0.5127456,0.16133633,0.51993
happy/pqopopop_1,0,0.27047026,0.23537208,0.16380201,0.2721667,0.74486053,1.0,0.36388338,0.95779496,0.0,0.8417245,0.8274227,0.46972665,0.36815223,1.0,0.3536131,0.1190387,0.9975412,0.5127456,0.16133633,0.51993
happy/ptknpsmv_1,0,0.32166022,0.18861449,0.19883357,0.32853794,0.33159864,0.0,0.2542887,0.70813745,1.0,0.68093085,0.7954487,0.12573749,0.5026832,0.0,0.5845146,0.6541986,0.012698748,0.11595779,0.123810425,0.17073426
happy/ptknpsmv_1,0,0.32166022,0.18861449,0.19883357,0.32853794,0.33159864,0.0,0.2542887,0.70813745,1.0,0.68093085,0.7954487,0.12573749,0.5026832,0.0,0.5845146,0.6541986,0.012698748,0.11595779,0.123810425,0.17073426
happy/ptlfbvem_1,0,0.24271171,0.20526996,0.30136305,0.24913628,0.888732,1.0,0.62413895,0.37095025,1.0,0.9418955,0.6976201,0.23275147,0.61479247,1.0,0.54911524,0.57661146,0.8261237,0.1117601,0.4433578,0.847289
happy/ptlfbvem_1,0,0.24271171,0.20526996,0.30136305,0.24913628,0.888732,1.0,0.62413895,0.37095025,1.0,0.9418955,0.6976201,0.23275147,0.61479247,1.0,0.54911524,0.57661146,0.8261237,0.1117601,0.4433578,0.847289
happy/ptomisjs_1,0,0.44727102,0.43047544,0.60769916,0.372069,0.14761762,1.0,0.4908942,0.53165627,1.0,0.35124528,0.62607974,0.369679,0.45487633,0.0,0.38922992,0.4878719,0.17042266,0.17907174,0.6013758,0.8685822
happy/ptomisjs_1,0,0.44727102,0.43047544,0.60769916,0.372069,0.14761762,1.0,0.4908942,0.53165627,1.0,0.35124528,0.62607974,0.369679,0.45487633,0.0,0.38922992,0.4878719,0.17042266,0.17907174,0.6013758,0.8685822
happy/purqjhut_1,0,0.38540205,0.4925201,0.23615342,0.25464424,0.49708202,1.0,0.4326052,0.64200276,1.0,0.8522189,0.7142397,0.40103647,0.3691838,0.0,0.46198463,0.68300015,0.9751394,0.10779251,0.502911,0.3797383
happy/purqjhut_1,0,0.38540205,0.4925201,0.23615342,0.25464424,0.49708202,1.0,0.4326052,0.64200276,1.0,0.8522189,0.7142397,0.40103647,0.3691838,0.0,0.46198463,0.68300015,0.9751394,0.10779251,0.502911,0.3797383
happy/pyayyvpp_1,0,0.36526006,0.43155408,0.29687724,0.26803464,0.59303707,1.0,0.60847175,0.8450808,1.0,0.7699741,0.63582385,0.08477101,0.40864152,1.0,0.39433232,0.28607416,0.9975763,0.14117143,0.46202728,0.53731805
happy/pyayyvpp_1,0,0.36526006,0.43155408,0.29687724,0.26803464,0.59303707,1.0,0.60847175,0.8450808,1.0,0.7699741,0.63582385,0.08477101,0.40864152,1.0,0.39433232,0.28607416,0.9975763,0.14117143,0.46202728,0.53731805
happy/qassddff_1,0,0.4275291,0.26947385,0.08777126,0.38943964,0.857956,1.0,0.5600426,0.70887476,1.0,0.92895865,0.8768269,0.34799734,0.44375333,1.0,0.43817243,0.37054965,0.8770559,0.07496503,0.1373926,0.38385734
happy/qassddff_1,0,0.4275291,0.26947385,0.08777126,0.38943964,0.857956,1.0,0.5600426,0.70887476,1.0,0.92895865,0.8768269,0.34799734,0.44375333,1.0,0.43817243,0.37054965,0.8770559,0.07496503,0.1373926,0.38385734
happy/qbrvdkof_1,0,0.50484324,0.2526518,0.4878966,0.24485417,0.71437436,0.0,0.6089995,0.5470045,1.0,0.9312098,0.75699955,0.45104176,0.4587649,0.0,0.52109396,0.4448692,0.83949417,0.08999563,0.708926,0.8126522
happy/qbrvdkof_1,0,0.50484324,0.2526518,0.4878966,0.24485417,0.71437436,0.0,0.6089995,0.5470045,1.0,0.9312098,0.75699955,0.45104176,0.4587649,0.0,0.52109396,0.4448692,0.83949417,0.08999563,0.708926,0.8126522
happy/qbvkcvxk_0,0,0.29058763,0.2174657,0.24949688,0.2537763,0.49259076,0.0,0.36774862,0.0261918,1.0,0.6974871,0.6219028,0.37342918,0.53683144,0.0,0.64131874,0.587694,0.04452531,0.10023804,0.5497364,0.19573578
happy/qbvkcvxk_0,0,0.29058763,0.2174657,0.24949688,0.2537763,0.49259076,0.0,0.36774862,0.0261918,1.0,0.6974871,0.6219028,0.37342918,0.53683144,0.0,0.64131874,0.587694,0.04452531,0.10023804,0.5497364,0.19573578
happy/qfwblbwe_1,0,0.37940046,0.25738725,0.3840416,0.3115664,0.6709064,1.0,0.64059776,0.37906054,1.0,0.91949946,0.66587776,0.19970605,0.35433453,0.0,0.47556958,0.34040508,0.44779345,0.15773429,0.16419104,0.8192696
happy/qfwblbwe_1,0,0.37940046,0.25738725,0.3840416,0.3115664,0.6709064,1.0,0.64059776,0.37906054,1.0,0.91949946,0.66587776,0.19970605,0.35433453,0.0,0.47556958,0.34040508,0.44779345,0.15773429,0.16419104,0.8192696
happy/qhbmryvn_1,0,0.35045624,0.26109877,0.36115947,0.27401817,0.539938,0.0,0.4797662,0.42227313,1.0,0.5887198,0.69870377,0.68201494,0.41750804,1.0,0.3225968,0.6556309,0.016229998,0.075139,0.61691463,0.7296233
happy/qhbmryvn_1,0,0.35045624,0.26109877,0.36115947,0.27401817,0.539938,0.0,0.4797662,0.42227313,1.0,0.5887198,0.69870377,0.68201494,0.41750804,1.0,0.3225968,0.6556309,0.016229998,0.075139,0.61691463,0.7296233
happy/qhdebqbz_1,0,0.31909278,0.28145272,0.320747,0.2813964,0.5201428,0.0,0.5661017,0.01939984,0.0,0.86172795,0.6501861,0.22529715,0.35710505,0.0,0.31165478,0.32757437,0.86336154,0.11751889,0.17004874,0.5080634
happy/qhdebqbz_1,0,0.31909278,0.28145272,0.320747,0.2813964,0.5201428,0.0,0.5661017,0.01939984,0.0,0.86172795,0.6501861,0.22529715,0.35710505,0.0,0.31165478,0.32757437,0.86336154,0.11751889,0.17004874,0.5080634
happy/qksjdlfk_1,0,0.46949068,0.27543667,0.4238151,0.26871794,0.23548168,1.0,0.40704125,0.083766244,0.0,0.21196425,0.5455486,0.12396201,0.37450314,1.0,0.51599824,0.34120205,0.85540426,0.25969976,0.21669915,0.35994992
happy/qksjdlfk_1,0,0.46949068,0.27543667,0.4238151,0.26871794,0.23548168,1.0,0.40704125,0.083766244,0.0,0.21196425,0.5455486,0.12396201,0.37450314,1.0,0.51599824,0.34120205,0.85540426,0.25969976,0.21669915,0.35994992
happy/qljfpzzd_1,0,0.32942823,0.36846635,0.5519921,0.28105065,0.6763595,1.0,0.52980095,0.609541,1.0,0.8948758,0.81064,0.14523524,0.5031798,0.0,0.3385196,0.42513227,0.5218443,0.22909994,0.464976,0.79317653
happy/qljfpzzd_1,0,0.32942823,0.36846635,0.5519921,0.28105065,0.6763595,1.0,0.52980095,0.609541,1.0,0.8948758,0.81064,0.14523524,0.5031798,0.0,0.3385196,0.42513227,0.5218443,0.22909994,0.464976,0.79317653
happy/qmbvizmy_1,0,0.48798916,0.36790934,0.7431577,0.346513,0.48494032,0.0,0.54638314,0.32854813,1.0,0.7604842,0.38049668,0.21367028,0.42930388,1.0,0.45002568,0.3021186,0.66374224,0.079038136,0.13456981,0.39092585
happy/qmbvizmy_1,0,0.48798916,0.36790934,0.7431577,0.346513,0.48494032,0.0,0.54638314,0.32854813,1.0,0.7604842,0.38049668,0.21367028,0.42930388,1.0,0.45002568,0.3021186,0.66374224,0.079038136,0.13456981,0.39092585
happy/qmcupgtu_1,0,0.45337525,0.49826512,0.5356226,0.28133562,0.5098611,0.0,0.6179459,0.036591876,1.0,0.8393451,0.8357638,0.6175607,0.45842433,0.0,0.530192,0.414793,0.78733855,0.08856013,0.36305672,0.75322515
happy/qmcupgtu_1,0,0.45337525,0.49826512,0.5356226,0.28133562,0.5098611,0.0,0.6179459,0.036591876,1.0,0.8393451,0.8357638,0.6175607,0.45842433,0.0,0.530192,0.414793,0.78733855,0.08856013,0.36305672,0.75322515
happy/qoijlkjl_1,0,0.29189533,0.16946304,0.25952092,0.27433005,0.21019062,0.0,0.25506467,0.81403136,1.0,0.16879466,0.52683437,0.60339767,0.40110993,0.0,0.4974672,0.56339204,0.74935627,0.40660518,0.2213955,0.2695707
happy/qoijlkjl_1,0,0.29189533,0.16946304,0.25952092,0.27433005,0.21019062,0.0,0.25506467,0.81403136,1.0,0.16879466,0.52683437,0.60339767,0.40110993,0.0,0.4974672,0.56339204,0.74935627,0.40660518,0.2213955,0.2695707
happy/qowvdpzd_1,0,0.37564778,0.17795691,0.38975865,0.34196538,0.8862407,1.0,0.43748114,0.8908816,0.0,0.9427828,0.62489015,0.17282844,0.38007012,0.0,0.28143024,0.31018582,0.7429221,0.23914544,0.2791851,0.705747
happy/qowvdpzd_1,0,0.37564778,0.17795691,0.38975865,0.34196538,0.8862407,1.0,0.43748114,0.8908816,0.0,0.9427828,0.62489015,0.17282844,0.38007012,0.0,0.28143024,0.31018582,0.7429221,0.23914544,0.2791851,0.705747
happy/qqiibqvb_1,0,0.5157437,0.3965168,0.6823184,0.26677522,0.5426295,1.0,0.6552681,0.8572594,0.0,0.72063094,0.80360365,0.30513668,0.40213826,1.0,0.3297439,0.5296741,0.88422203,0.08491697,0.31724504,0.86489445
happy/qqiibqvb_1,0,0.5157437,0.3965168,0.6823184,0.26677522,0.5426295,1.0,0.6552681,0.8572594,0.0,0.72063094,0.80360365,0.30513668,0.40213826,1.0,0.3297439,0.5296741,0.88422203,0.08491697,0.31724504,0.86489445
happy/qrtqisas_1,0,0.4286321,0.513808,0.4467135,0.36164984,0.45046002,0.0,0.57687587,0.09413681,1.0,0.79920524,0.44462216,0.29028568,0.5010174,0.0,0.19708736,0.47866723,0.29701093,0.06618903,0.107344314,0.8337441
happy/qrtqisas_1,0,0.4286321,0.513808,0.4467135,0.36164984,0.45046002,0.0,0.57687587,0.09413681,1.0,0.79920524,0.44462216,0.29028568,0.5010174,0.0,0.19708736,0.47866723,0.29701093,0.06618903,0.107344314,0.8337441
happy/qsdfasgs_1,0,0.3474622,0.36191142,0.3282336,0.24897502,0.53709716,0.0,0.56519,0.7007587,0.0,0.68198305,0.6293781,0.71576196,0.4404885,1.0,0.40755054,0.48231873,0.058312748,0.14607053,0.56046903,0.2300039
happy/qsdfasgs_1,0,0.3474622,0.36191142,0.3282336,0.24897502,0.53709716,0.0,0.56519,0.7007587,0.0,0.68198305,0.6293781,0.71576196,0.4404885,1.0,0.40755054,0.48231873,0.058312748,0.14607053,0.56046903,0.2300039
happy/qsfdlkjl_1,0,0.31584656,0.258534,0.3492098,0.29042566,0.48402053,0.0,0.58889294,0.35080102,1.0,0.49176028,0.6729518,0.32775238,0.4078442,0.0,0.34775963,0.61930966,0.3095742,0.20845546,0.48727348,0.19531834
happy/qsfdlkjl_1,0,0.31584656,0.258534,0.3492098,0.29042566,0.48402053,0.0,0.58889294,0.35080102,1.0,0.49176028,0.6729518,0.32775238,0.4078442,0.0,0.34775963,0.61930966,0.3095742,0.20845546,0.48727348,0.19531834
happy/qthaozxu_1,0,0.4012157,0.29174078,0.3189008,0.2653506,0.8982867,1.0,0.55446756,0.4085222,0.0,0.9594394,0.8541703,0.3787416,0.5314996,0.0,0.5326413,0.54410243,0.8238598,0.15036646,0.16186625,0.8094307
happy/qthaozxu_1,0,0.4012157,0.29174078,0.3189008,0.2653506,0.8982867,1.0,0.55446756,0.4085222,0.0,0.9594394,0.8541703,0.3787416,0.5314996,0.0,0.5326413,0.54410243,0.8238598,0.15036646,0.16186625,0.8094307
happy/qtxdwevy_1,0,0.35633907,0.2615112,0.20735267,0.27677742,0.50261825,0.0,0.43365264,0.33126587,1.0,0.5716473,0.53460556,0.391754,0.40866792,0.0,0.59584236,0.62250334,0.1342401,0.1152731,0.33319694,0.38027817
happy/qtxdwevy_1,0,0.35633907,0.2615112,0.20735267,0.27677742,0.50261825,0.0,0.43365264,0.33126587,1.0,0.5716473,0.53460556,0.391754,0.40866792,0.0,0.59584236,0.62250334,0.1342401,0.1152731,0.33319694,0.38027817
happy/radwjmpx_1,0,0.43783808,0.47456762,0.69492346,0.3074858,0.53180885,1.0,0.66003865,0.049130667,1.0,0.79525715,0.70459276,0.20818731,0.47318193,0.0,0.5963418,0.5628631,0.9285026,0.10372553,0.28029945,0.8077657
happy/radwjmpx_1,0,0.43783808,0.47456762,0.69492346,0.3074858,0.53180885,1.0,0.66003865,0.049130667,1.0,0.79525715,0.70459276,0.20818731,0.47318193,0.0,0.5963418,0.5628631,0.9285026,0.10372553,0.28029945,0.8077657
happy/rgsxumbd_1,0,0.39263687,0.41544527,0.09053028,0.32466552,0.91707814,0.0,0.5053435,0.79578,1.0,0.936501,0.8266042,0.28528482,0.27732778,1.0,0.25124118,0.20772809,0.99276817,0.5038143,0.04863776,0.6446505
happy/rgsxumbd_1,0,0.39263687,0.41544527,0.09053028,0.32466552,0.91707814,0.0,0.5053435,0.79578,1.0,0.936501,0.8266042,0.28528482,0.27732778,1.0,0.25124118,0.20772809,0.99276817,0.5038143,0.04863776,0.6446505
happy/rgxvtxeo_1,0,0.26382613,0.115206696,0.38919052,0.29819715,0.8986513,1.0,0.5613641,0.74267465,1.0,0.91321313,0.7901699,0.04288667,0.41315725,1.0,0.48386016,0.2715765,0.9767223,0.17448036,0.1261366,0.83845145
happy/rgxvtxeo_1,0,0.26382613,0.115206696,0.38919052,0.29819715,0.8986513,1.0,0.5613641,0.74267465,1.0,0.91321313,0.7901699,0.04288667,0.41315725,1.0,0.48386016,0.2715765,0.9767223,0.17448036,0.1261366,0.83845145
happy/rgypesue_1,0,0.37796146,0.36938012,0.14828765,0.30863085,0.8804431,0.0,0.5117638,0.23910815,0.0,0.9349027,0.72718036,0.2522474,0.46181485,0.0,0.24130796,0.2627011,0.32812506,0.14203113,0.25440076,0.8105464
happy/rgypesue_1,0,0.37796146,0.36938012,0.14828765,0.30863085,0.8804431,0.0,0.5117638,0.23910815,0.0,0.9349027,0.72718036,0.2522474,0.46181485,0.0,0.24130796,0.2627011,0.32812506,0.14203113,0.25440076,0.8105464
happy/riqxglgt_1,0,0.46239614,0.43023092,0.33478287,0.37222868,0.46432784,0.0,0.62428385,0.004349622,1.0,0.6688972,0.5717087,0.17338869,0.4196797,0.0,0.39786077,0.3419765,0.9427824,0.07929312,0.21841238,0.7489271
happy/riqxglgt_1,0,0.46239614,0.43023092,0.33478287,0.37222868,0.46432784,0.0,0.62428385,0.004349622,1.0,0.6688972,0.5717087,0.17338869,0.4196797,0.0,0.39786077,0.3419765,0.9427824,0.07929312,0.21841238,0.7489271
happy/rpnxvikj_1,0,0.29978266,0.3001475,0.7073193,0.28214455,0.3117669,0.0,0.5562826,0.26209977,1.0,0.6874295,0.54888093,0.5177275,0.5499746,0.0,0.34761295,0.52511877,0.23054367,0.07798616,0.23047967,0.7506571
happy/rpnxvikj_1,0,0.29978266,0.3001475,0.7073193,0.28214455,0.3117669,0.0,0.5562826,0.26209977,1.0,0.6874295,0.54888093,0.5177275,0.5499746,0.0,0.34761295,0.52511877,0.23054367,0.07798616,0.23047967,0.7506571
happy/rsdqewoi_1,0,0.45683974,0.2571091,0.6634254,0.2817811,0.71861136,1.0,0.58247846,0.8985154,1.0,0.903648,0.7524323,0.4497403,0.40953416,0.0,0.42502487,0.5120766,0.5284304,0.1062641,0.12272735,0.74946207
